FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_FL_NUM,ORIGIN,DEST,CRS_DEP_TIME,DEP_DELAY,ARR_DELAY,CANCELLED,DISTANCE
2024-12-04,DL,2039,MIA,DFW,1815,-1.9,0.6191896924727387,0,255
2024-01-09,WN,3229,ORD,MIA,1535,-1.2,1.1769984216207747,0,1307
2023-03-21,UA,1014,MIA,DEN,1430,0.8,-6.123461246817087,0,1785
2024-08-28,DL,2350,BOS,ORD,715,37.9,38.365534468514696,1,961
2023-03-06,AA,958,DTW,IAH,1845,22.7,23.80003078887461,0,2219
2023-03-29,B6,819,DEN,SFO,1035,-1.7,-0.7956017798744373,0,1979
2023-03-29,AA,2028,LGA,MIA,1830,-8.2,-3.6971038678571198,0,1589
2024-12-13,B6,432,MCO,DEN,1230,-5.2,-6.9396088179210995,0,1353
2024-12-26,WN,246,PHX,LAS,1330,2.1,3.509476606824629,0,1619
2023-07-23,UA,2113,MIA,PHX,1410,-1.9,-1.4601137679416953,0,319
2024-01-17,AS,1434,CLT,SFO,1000,-1.9,-6.752298357694711,0,1974
2024-08-23,UA,2910,MSP,DFW,1745,44.5,48.51719642144051,0,2556
2024-04-20,DL,3546,MIA,SFO,1950,-3.0,-2.905635183532941,0,1948
2024-07-26,B6,1997,DFW,ATL,1030,-0.7,-0.9366264503612771,0,504
2024-08-28,NK,2186,MIA,LAS,550,93.7,98.48255411734436,0,1547
2024-06-22,B6,1780,MSP,MIA,1335,-9.1,-5.528261226106795,0,1502
2023-08-02,DL,1057,EWR,FLL,1430,84.8,86.59866667991949,0,844
2023-03-15,UA,3137,MIA,ORD,735,22.7,25.737224182806234,0,2177
2023-03-02,AS,2975,DTW,ORD,1520,5.0,5.166087749513413,0,878
2024-11-28,UA,2957,SFO,DEN,1010,-1.3,-3.260485692490999,0,1012
2024-06-26,DL,997,PHX,DEN,1910,-6.8,-5.728962193991088,0,1187
2023-08-07,F9,2197,PHX,BOS,1715,1.0,1.3469168345428462,0,876
2023-01-12,AS,3155,DTW,MCO,700,-12.0,-13.738205762787665,0,791
2024-02-19,AS,166,DTW,PHX,1935,-1.3,0.8409206278005283,0,321
2023-02-01,B6,2039,LAX,MIA,930,-7.9,1.9448774104222064,0,2057
2023-06-09,NK,1124,MCO,SEA,1720,29.2,30.010898139320776,0,792
2023-08-25,NK,2280,FLL,DTW,1500,-4.3,-5.117119550941427,0,789
2023-06-30,AS,3524,DTW,SFO,1310,-4.5,1.3158700720225465,0,1172
2024-07-11,WN,2529,DEN,IAH,1915,3.9,5.395569103467549,0,1988
2023-12-07,DL,3082,DTW,JFK,1435,-4.5,-3.482036647581814,0,741
2024-04-02,F9,1722,LGA,SEA,1800,114.4,120.91861373646876,0,2473
2023-03-21,F9,2805,LAX,MIA,1750,-4.7,-0.2688846028132037,0,572
2024-10-08,UA,1122,DFW,MSP,1530,3.3,5.529906971694671,0,1239
2024-04-17,WN,167,BOS,DEN,1335,-0.6,1.6420472170960245,0,465
2024-11-01,NK,972,BOS,CLT,715,-1.2,2.108910232065905,0,797
2024-12-15,WN,196,MSP,PHX,820,-4.6,-10.907018629324398,0,1867
2023-04-22,B6,573,MIA,ORD,1330,-9.5,-18.35907433960687,0,2455
2023-10-19,NK,2937,PHX,LGA,1030,17.8,15.964658427864832,0,253
2024-09-22,AS,2945,ATL,MIA,950,3.1,7.807472132282671,0,441
2024-01-18,NK,3773,DEN,FLL,1900,34.9,42.178253837385355,0,1454
2023-01-17,DL,2916,DTW,MCO,1835,-5.3,-10.92982377602328,0,753
2024-05-07,WN,2217,ATL,SFO,1245,-2.9,-8.240512341403543,0,2027
2023-11-27,AA,692,CLT,IAH,1835,30.2,29.244237609207854,0,562
2024-04-30,F9,2882,MIA,DTW,645,-5.4,-3.4805055522951385,0,1130
2024-02-10,F9,2131,DFW,LGA,730,-5.9,-3.952904533533069,0,1038
2023-04-27,WN,1430,LGA,EWR,1900,1.4,10.475906476263098,0,243
2024-07-08,WN,935,BOS,SFO,1535,-7.8,-4.0453573504818525,0,2202
2023-04-25,WN,685,FLL,EWR,1630,4.0,-3.509493147934334,0,1062
2024-07-02,DL,3360,MSP,SEA,1715,15.2,20.274255560417803,0,618
2024-09-16,B6,3347,EWR,MCO,610,-6.4,-10.10878713260377,0,1399
2024-06-30,B6,2456,DTW,EWR,1635,48.6,47.41266255117212,0,1248
2024-10-05,AA,2506,PHX,ATL,1135,4.1,1.6710529718340905,0,297
2023-12-02,AS,2949,LAS,DTW,1750,-7.5,1.3106878629226255,0,1064
2023-12-02,AA,313,MSP,MCO,1110,-7.1,-6.056458650399797,0,1569
2023-05-27,NK,1623,MSP,SFO,1645,-1.2,4.750170875904725,0,2427
2023-05-02,WN,3682,DEN,ORD,1810,-2.1,-8.50246444767386,0,1409
2023-03-22,F9,953,SEA,LGA,1045,1.2,-4.489973064497025,0,1683
2024-11-15,NK,234,ORD,DFW,1220,-5.8,-10.98627447541579,0,299
2024-10-27,WN,2186,JFK,SEA,1335,-3.5,-2.6641739648693394,0,215
2024-10-23,WN,904,ORD,ATL,1520,100.7,109.96885346276962,0,1576
2024-01-10,AA,2210,SEA,DFW,1745,133.0,135.15103041800833,0,371
2024-07-23,B6,3610,CLT,SFO,915,-2.2,-5.099056563921462,0,440
2023-03-04,AA,2418,DFW,EWR,1950,0.1,-1.3882087536094003,0,2551
2024-05-18,AS,822,LAX,JFK,1735,-0.2,-3.878425928754231,0,939
2024-10-29,B6,3245,MCO,DEN,815,1.2,7.201110833964224,0,441
2024-03-24,AA,483,MIA,CLT,1020,3.1,5.922666127979067,0,1629
2024-03-03,B6,712,PHX,LAX,945,-2.5,-7.993574686482685,0,578
2024-03-02,AA,801,MIA,FLL,810,3.9,1.8493414440772744,0,1607
2024-02-25,B6,725,LGA,LAS,1510,-2.6,-5.195079372183113,0,1957
2023-11-18,NK,1447,FLL,IAH,745,-1.5,4.608117800112128,0,255
2024-11-10,DL,3281,PHX,CLT,1450,-0.6,8.119281270104846,0,663
2023-06-15,DL,3232,DTW,LAS,1735,-1.8,-3.0127268976248853,0,1981
2024-08-19,F9,1916,DTW,ATL,1130,0.9,6.364494746506485,0,1289
2024-10-10,F9,255,ATL,SFO,1230,24.1,25.130238040489047,0,945
2024-04-05,UA,2388,BOS,SFO,850,44.1,21.81720259909003,0,1237
2024-04-03,F9,591,SEA,MCO,1620,42.7,47.85696168609994,0,1933
2023-07-08,AS,821,JFK,LAX,1815,1.5,5.374276172653605,0,791
2024-04-08,NK,851,ORD,DFW,1615,20.9,16.548151154288135,0,846
2024-01-14,B6,1115,DTW,SEA,810,-6.5,-0.7765154711217068,0,359
2023-01-02,B6,390,BOS,IAH,1010,-8.6,-5.525959369252664,0,367
2024-09-09,AS,1974,LAX,PHX,810,-2.4,3.095087691300152,0,2184
2023-12-30,AS,3405,LAX,BOS,1450,151.8,153.61894209449505,0,563
2023-03-13,B6,3929,MIA,SFO,1635,-2.8,-4.800441921831332,0,404
2024-03-02,UA,3608,MCO,LAS,2020,0.4,-4.387576145272327,0,1492
2024-09-29,AA,2103,ATL,EWR,1320,-0.4,6.975863330168226,0,2041
2023-06-19,NK,266,DTW,EWR,1545,-6.1,-8.552391559561283,0,1761
2023-07-24,AS,1438,MIA,JFK,735,-1.6,-0.266383927066592,0,1610
2023-12-03,DL,2212,ATL,CLT,815,-3.3,7.0340521268331555,0,2576
2024-04-16,UA,1490,BOS,MCO,915,-1.4,2.0994744180412663,0,1407
2023-07-14,NK,2788,FLL,LAS,650,-1.4,0.28511768834953366,0,1999
2024-10-31,DL,219,DEN,JFK,1130,-8.1,-9.431908930919997,0,2501
2024-10-14,WN,2892,DEN,LAS,1920,2.5,1.6405906093498432,0,422
2023-10-02,F9,3153,MCO,ORD,1500,5.4,1.7360883082466394,0,971
2023-01-07,UA,912,CLT,SFO,1215,1.1,-3.3682758643750907,0,609
2024-07-19,UA,2166,MCO,ORD,1315,-7.4,-1.3285677341933058,0,600
2024-09-07,NK,787,LAX,DTW,800,0.4,1.571433055507573,0,771
2024-07-26,DL,1556,ATL,SEA,750,48.1,47.01367892150902,0,1048
2024-08-21,B6,2348,BOS,SEA,900,-6.9,-17.010451808879836,0,902
2023-06-27,WN,2929,FLL,PHX,1050,-10.9,-7.23026895518805,0,1402
2023-08-30,DL,1190,SFO,LAX,835,2.2,6.523028535355515,0,1838
2023-07-22,UA,3841,DFW,IAH,1500,3.2,8.289678270065798,0,1173
2024-06-26,B6,2380,MCO,DEN,1915,-0.2,9.253763224404034,0,2222
2024-04-06,WN,215,MCO,PHX,810,1.2,5.124020137299309,0,2452
2023-03-21,B6,2142,EWR,PHX,1750,-3.2,-3.220054541180301,0,300
2024-06-06,DL,804,ORD,LGA,1015,0.1,6.64899468596129,0,725
2024-02-21,B6,424,IAH,ORD,1420,166.2,173.8997633093317,0,778
2024-01-19,UA,2874,PHX,IAH,735,1.3,-2.448188641964946,0,1142
2024-01-26,UA,105,LGA,DFW,945,-2.5,-9.194473922761441,0,936
2024-11-18,NK,2231,MCO,EWR,830,-7.4,-7.492532106621838,0,1373
2023-05-06,AA,1169,MIA,JFK,820,1.4,-11.85864746329475,0,2269
2024-05-08,NK,3213,SEA,JFK,1945,2.6,2.0304473171769004,0,1737
2023-02-16,WN,811,MSP,LAX,1100,-7.8,-7.252122739305948,0,838
2024-12-18,DL,288,JFK,LAX,915,0.2,-2.974078965575308,0,801
2024-04-20,NK,1154,SFO,LGA,850,5.6,9.679656472304188,0,654
2024-09-10,F9,2045,IAH,ORD,1515,118.5,129.2160611953543,0,822
2024-04-08,B6,1565,SEA,DTW,1630,-6.0,-5.771864790011941,0,1108
2023-05-03,AS,388,CLT,DFW,2050,-0.2,1.911957946669996,0,922
2024-04-18,UA,3155,FLL,DFW,1430,-5.6,-12.423608015205335,0,2435
2023-05-14,AA,3479,IAH,EWR,1230,2.1,3.836754736759981,0,255
2024-09-10,DL,3018,ATL,ORD,950,-7.0,-11.1435352494675,0,379
2024-07-15,UA,3459,DFW,MSP,650,105.2,114.86795057889135,0,301
2024-08-29,DL,3737,MSP,LAS,1850,-2.0,-4.2546429944448985,0,2538
2023-01-23,F9,1764,FLL,IAH,1730,-3.7,-1.130127152649706,0,269
2024-07-19,UA,3560,LGA,LAX,1745,0.7,-4.348839464126975,0,2216
2023-08-23,NK,505,DFW,IAH,1045,-3.7,-7.663804461932868,0,550
2023-02-28,DL,3138,JFK,ORD,1130,-1.1,-4.778318825677378,0,2565
2023-06-13,NK,2012,SEA,LAX,1720,-5.0,1.2176177654984777,0,694
2023-08-04,UA,2136,MIA,ATL,1530,-5.9,-6.903790001415649,0,1340
2023-07-02,NK,744,DTW,DFW,1545,-3.3,-6.527397423778361,0,921
2024-07-22,AS,2667,ATL,MCO,1315,0.4,4.558120271392286,0,1676
2024-10-18,AS,169,DEN,MIA,1115,-9.6,2.5820261440874095,0,1297
2023-03-31,AS,930,BOS,CLT,1610,58.8,61.40922652850427,0,1864
2023-11-07,AS,2669,JFK,EWR,1115,139.6,150.42669838198418,0,453
2024-07-10,B6,1873,MCO,ORD,1650,19.3,15.799704723916921,0,668
2023-09-14,WN,1825,MCO,ORD,915,-1.4,0.31176868217504783,0,790
2024-06-16,F9,1931,DEN,LGA,1420,71.5,68.11086007651964,0,254
2024-06-16,UA,3273,SEA,DTW,1110,44.6,51.417249291841145,0,1674
2023-02-21,DL,3916,ATL,DFW,1720,6.8,6.149999535738412,0,703
2023-12-04,UA,530,DEN,LGA,1310,1.1,-10.839798585181232,0,1690
2023-06-20,NK,2483,ATL,IAH,1435,0.2,-1.8609622137760053,0,887
2023-03-08,AA,1435,SFO,DFW,745,1.5,3.8918670695273505,0,1440
2024-09-16,F9,1919,MIA,SEA,1335,-4.0,-2.977778914278099,0,909
2023-10-27,AS,155,IAH,LGA,1735,33.0,35.50798540505191,0,2598
2024-11-02,B6,2656,LAS,LGA,1830,95.1,99.310879089253,0,1269
2023-08-20,AS,1124,SEA,ATL,1650,-2.0,-4.85218648943251,0,852
2023-03-09,AS,3170,SEA,MIA,1145,-9.5,-20.79486422473266,0,775
2024-05-20,AA,2385,ORD,EWR,930,3.0,7.110664788261407,0,792
2023-01-28,NK,1943,DTW,LAS,1115,0.8,2.229305023509736,0,882
2024-09-19,NK,1333,DFW,ORD,1430,-6.6,-7.055345834981193,0,2090
2023-02-20,DL,161,MSP,FLL,510,46.5,47.741307473829735,0,451
2024-11-23,UA,3914,JFK,LGA,1810,21.4,22.97131421684373,0,1047
2023-09-17,NK,207,LAX,BOS,1020,23.2,29.25960642299983,0,2032
2024-08-13,NK,269,LAS,BOS,1730,-2.0,0.20484269479652006,0,1451
2024-09-11,UA,274,IAH,ORD,1330,-11.2,-10.417177684381679,0,938
2024-08-08,AA,1241,ATL,FLL,1530,-6.3,-14.728066932625829,0,610
2024-11-17,WN,3530,MSP,PHX,1615,-1.8,-0.6263468135288559,0,934
2023-07-03,NK,3976,EWR,DTW,1035,2.0,7.970407401493805,0,1407
2023-01-23,B6,238,JFK,SEA,1415,-2.6,-0.48188113664856,0,1858
2023-05-09,UA,2854,ATL,SFO,1615,-6.2,-12.20675065789096,0,402
2023-10-18,UA,3712,LGA,FLL,1715,17.3,14.975014973102883,0,454
2024-05-15,DL,871,BOS,DTW,1150,2.2,13.018003245693873,0,465
2023-07-05,NK,578,FLL,CLT,1650,-3.2,-0.6524657681377102,0,2551
2024-04-23,AA,1774,EWR,FLL,1000,35.5,36.67453197885066,0,1974
2024-07-24,DL,3713,LAS,MIA,800,-6.0,-8.97230713024873,0,481
2024-05-06,B6,690,JFK,CLT,745,37.9,37.368334340474476,0,1445
2024-05-27,UA,2738,LAX,JFK,1350,-6.3,0.3923137360754314,0,1752
2024-10-04,AA,2845,SEA,MSP,1135,-0.4,9.625939710041171,0,2295
2023-03-08,AS,771,BOS,DFW,950,-5.8,-5.347719065661886,0,604
2024-04-11,NK,2816,SEA,CLT,1130,-0.3,4.223807331161687,0,2002
2023-10-12,F9,2260,SEA,MSP,1115,-8.9,-7.648339460939575,0,1942
2024-08-23,AA,1934,IAH,DEN,1315,-0.5,-3.6931951172766015,0,559
2024-02-21,F9,3647,ATL,JFK,610,-4.5,-4.377281448208169,0,769
2023-04-10,AA,2232,SFO,MIA,1835,-4.6,-11.618272885959264,0,1483
2023-07-08,B6,329,LAX,SEA,1135,3.2,2.569657116946249,0,2564
2024-01-23,WN,2698,MIA,DTW,1435,-11.4,-16.041922017994004,0,2214
2023-08-29,F9,2030,FLL,BOS,1000,0.2,0.7385674576048971,0,1282
2024-02-21,NK,3011,DFW,PHX,1650,23.3,21.188178296851763,0,768
2023-06-25,WN,1278,FLL,MIA,1220,35.0,40.49142878639084,0,1059
2024-01-22,WN,379,DEN,DTW,1020,1.2,8.405033414536307,0,530
2024-04-15,DL,1928,BOS,PHX,1935,16.1,23.438845943433655,0,1440
2023-08-21,F9,2980,PHX,MIA,1815,4.9,-2.49711873540637,0,791
2024-10-24,F9,899,LAS,LAX,850,0.4,0.7584695705917945,0,1019
2024-03-27,DL,2712,DEN,DTW,1630,62.5,66.50956522828814,0,1498
2023-10-04,F9,1252,SEA,FLL,1610,19.6,20.69045650203539,0,1020
2023-08-17,B6,2256,FLL,SFO,645,2.1,-6.678757251896014,0,811
2023-06-20,AA,2843,ORD,LAS,1935,22.2,24.46498587203181,0,1252
2023-08-01,F9,3077,JFK,SFO,945,-2.0,-3.4031481479749885,0,1154
2023-10-09,WN,1845,EWR,LAS,1835,-2.5,-8.124102009937989,0,2002
2023-02-10,F9,1792,IAH,CLT,1520,-3.0,3.4481506309519805,0,256
2023-05-02,UA,617,LGA,MCO,1300,-4.4,-9.275762366098416,0,1928
2023-08-15,WN,2332,SFO,MCO,1750,62.6,68.91200419951224,0,2555
2023-10-21,B6,2754,MCO,PHX,1550,-7.1,-6.24134794057694,0,1619
2024-08-22,WN,2161,MIA,DEN,1630,17.7,12.152976649847016,0,727
2023-09-24,UA,1070,JFK,SEA,1830,-1.7,-3.588020964709438,0,1399
2024-06-24,NK,2216,DTW,MCO,1245,-2.2,-8.774546901103887,0,2002
2024-03-26,UA,3873,JFK,ORD,1220,34.9,32.01361268029727,0,935
2024-03-24,UA,1721,BOS,EWR,1850,3.1,0.9845553888687966,0,889
2023-03-02,B6,1686,LAS,DFW,1715,-7.1,-15.283897035282354,0,1886
2024-05-16,WN,624,LGA,LAX,550,66.0,65.2091389938883,0,946
2023-05-27,B6,3937,FLL,JFK,1535,-2.6,4.838350082544457,0,2584
2024-11-16,AS,431,DEN,PHX,1815,28.0,26.735698863230372,0,2158
2023-11-30,UA,1740,BOS,CLT,1510,-1.7,0.8446724301291153,0,2528
2023-05-22,WN,743,SFO,IAH,1310,-6.2,-11.516298517712784,0,1719
2023-02-13,DL,1161,LGA,SEA,830,-6.7,-6.600464888571522,0,1492
2023-05-24,B6,1633,DEN,ORD,1950,18.9,13.09428079220664,0,2324
2023-11-29,DL,1767,DTW,DEN,1450,-4.2,-1.1935963375575485,0,1267
2024-05-11,AS,2817,EWR,SFO,700,151.3,159.73780430577608,0,556
2024-01-31,DL,2457,FLL,DEN,1915,-1.5,-0.1798679580133915,0,266
2023-02-24,AA,3236,SFO,JFK,1320,0.4,-1.9696554557981694,0,1880
2023-11-03,UA,3872,FLL,DEN,850,37.7,37.615176285205564,0,1699
2024-02-27,AS,3092,ORD,SEA,915,7.2,9.615865172150972,0,348
2024-02-21,DL,514,DEN,SFO,1900,-0.8,-3.5763231756951024,0,2271
2024-11-03,F9,3156,PHX,LAX,1215,-3.4,0.256499846138996,1,496
2023-11-21,F9,3597,BOS,DFW,1135,-3.6,-6.5128824585239755,0,965
2024-12-10,B6,533,CLT,LAS,1215,20.8,18.342004111600698,0,251
2024-11-01,F9,3450,SFO,BOS,1600,26.8,18.779083442786842,0,2215
2023-03-21,UA,1073,PHX,LGA,1120,-2.0,-3.044601145601278,0,1961
2023-01-31,AS,326,ATL,MCO,1200,-2.3,-2.8532206203428085,0,1577
2023-04-22,NK,2356,MIA,SEA,1650,113.9,115.5471493364862,0,447
2024-07-11,UA,1951,CLT,BOS,1220,1.4,8.778659688246563,0,2388
2024-12-17,AS,1539,MSP,SEA,1620,-4.7,-0.09991318302711516,0,1374
2024-07-17,B6,2587,DTW,SEA,1920,127.1,122.17958533482052,0,1954
2024-10-11,WN,155,DEN,DFW,1910,33.4,34.48739055699242,0,1076
2024-04-16,F9,3271,MSP,DTW,1210,-4.4,-5.2258606920116035,0,1599
2023-03-15,F9,1722,MIA,PHX,900,-8.1,-4.5876815884737026,0,2336
2024-07-06,B6,389,DTW,MCO,920,0.7,-4.098490522147407,0,1164
2024-04-23,F9,3666,LGA,LAS,1700,-4.0,-14.664016360560957,0,1141
2024-08-11,NK,3913,ATL,CLT,750,28.4,27.467019145625663,0,398
2024-01-22,WN,1804,DFW,MIA,630,-8.2,-5.4589954141376404,0,1658
2024-11-29,UA,3466,ORD,ATL,1520,0.7,-4.841602915351281,0,280
2024-07-17,B6,2361,SEA,CLT,1835,3.5,3.422377655499169,0,2222
2024-03-08,DL,2957,LAS,IAH,945,56.4,62.74346771211387,0,1322
2024-02-16,B6,933,CLT,LAX,620,1.7,9.174300941790452,0,2547
2024-04-11,DL,609,DEN,ORD,1835,-1.6,2.0756689072146237,0,587
2024-08-21,DL,2807,LAS,JFK,1135,17.3,10.78589232009314,0,642
2024-09-12,UA,369,ATL,LGA,1335,-5.3,-4.24252849997305,0,1376
2023-09-05,WN,1289,EWR,PHX,1745,1.2,3.7388970385617712,0,1794
2024-08-03,WN,3976,SFO,DTW,950,49.2,46.75334558820299,0,1418
2023-04-30,DL,1928,DTW,SEA,1420,-2.9,-1.4499538111416561,0,1501
2023-03-08,NK,471,IAH,DFW,2100,-0.1,7.4734368372061635,0,419
2024-07-26,WN,2159,ORD,LGA,1610,2.9,6.11791850545802,0,1097
2023-11-23,B6,1087,EWR,SFO,1115,-6.2,-4.915826152469487,0,908
2024-12-03,DL,1563,MSP,SFO,1630,80.1,75.01570997805239,0,216
2024-04-14,DL,3563,FLL,ATL,635,-0.7,-0.8722071195836224,0,532
2024-05-07,AA,3648,LGA,PHX,950,0.2,3.828802556217875,0,1773
2024-12-01,B6,3594,FLL,MSP,1620,-2.3,-12.53343739911741,0,2592
2024-10-24,WN,3091,JFK,SEA,910,27.3,31.480400025097733,0,1478
2023-10-13,WN,3829,MIA,DEN,820,1.2,-6.0196520649305185,0,1862
2024-08-30,AA,3795,SFO,DTW,1035,15.2,17.115986683291148,0,928
2023-11-08,B6,674,DEN,LGA,830,44.6,43.99514021584494,0,772
2023-11-05,UA,3894,DEN,SFO,1210,-4.6,-6.334398706972035,0,2424
2023-04-07,UA,2605,SFO,PHX,820,80.6,81.32875308617963,0,926
2023-04-23,F9,1004,CLT,ATL,1735,-2.5,4.110187510391264,0,2114
2024-09-28,NK,1978,SEA,SFO,1715,16.6,18.216128846019128,0,766
2024-03-31,B6,1153,FLL,DEN,1000,2.7,-9.179591705580883,0,2075
2024-04-07,WN,441,FLL,SFO,1345,8.3,3.3138782767204606,0,1520
2023-05-12,AS,3486,MSP,SEA,1800,-6.3,-2.3588805323821864,1,2123
2023-05-01,NK,2202,EWR,MIA,1950,89.8,81.89655878451971,0,596
2023-07-16,UA,3648,MIA,FLL,710,-1.3,-5.042509083273158,0,667
2024-04-26,AS,297,DTW,JFK,1650,2.7,6.503013880037915,0,658
2024-09-25,AS,1429,JFK,DEN,850,0.5,-1.9205185971116934,0,2472
2023-02-08,NK,3590,CLT,EWR,610,80.9,83.1337722379872,0,1592
2024-07-19,UA,3569,SFO,SEA,730,-0.8,-1.210111332359655,0,1272
2024-05-26,WN,2344,SEA,LAS,1415,60.4,69.43831549164054,0,2045
2024-04-18,NK,1425,DFW,PHX,1145,0.2,5.0033884598089395,0,716
2023-06-10,B6,1077,ORD,IAH,730,-3.1,-8.44773469916702,0,838
2023-10-16,AA,1670,ORD,IAH,1235,-3.1,-1.951358029758305,0,1410
2023-07-19,B6,298,MCO,SFO,1315,-5.1,-9.218810179722468,0,1471
2024-06-11,AA,1221,MIA,ORD,1715,0.8,-12.049109343457001,0,1452
2024-11-15,AS,969,PHX,EWR,1500,43.2,42.02205678693463,0,1428
2024-05-17,AS,3981,LGA,IAH,1200,-5.7,-5.1479361600130105,0,2259
2023-09-05,B6,2166,SEA,MCO,1015,-5.5,-5.326999973433727,0,357
2024-01-18,NK,272,FLL,DTW,545,-6.9,-6.6513735191719405,0,1122
2023-08-06,UA,3675,DEN,LAS,1745,-2.7,-7.1353764932930615,0,1541
2023-03-28,AS,2457,SFO,CLT,950,-2.6,-7.791601671141985,0,1721
2023-03-23,DL,803,DEN,SEA,910,67.8,62.06552999662713,0,957
2023-03-03,DL,558,LGA,CLT,1650,37.2,37.23143338086366,0,846
2024-05-14,WN,2060,MSP,LAS,710,23.1,19.407562749397194,0,1398
2023-02-11,NK,1524,LGA,FLL,950,-1.4,-4.293683212323368,0,845
2023-01-12,B6,878,DFW,MSP,1230,-5.5,-3.67496004502149,0,1187
2024-10-04,B6,1762,SFO,EWR,1215,26.4,33.84025842999256,0,532
2023-04-25,NK,3792,JFK,LAX,820,-9.5,-7.207538214895437,0,268
2023-08-06,WN,3007,IAH,LGA,620,-4.1,-10.384035033397899,0,1375
2024-10-10,WN,1766,LGA,IAH,1245,2.4,8.645249449965872,0,308
2023-04-16,AA,3053,DTW,ORD,1135,-3.9,-2.69330459636147,0,1191
2024-11-21,AA,891,EWR,JFK,1010,23.9,26.297714743085738,0,259
2024-06-11,DL,1886,SFO,DFW,1010,18.0,14.437440659679257,0,1675
2024-04-16,UA,2971,ORD,CLT,1310,-2.0,-4.44875886378427,0,2430
2024-01-22,F9,1502,DTW,LAX,610,98.7,96.2683501588256,0,320
2023-08-14,B6,2429,MSP,JFK,745,-3.7,-9.81196796426197,0,2060
2024-04-25,NK,2472,EWR,DEN,1020,38.4,42.752965297884316,0,2481
2024-02-12,DL,763,MIA,DEN,1215,0.8,-2.8040606321547408,0,1570
2024-04-01,DL,3343,SFO,SEA,1520,2.4,6.269762944750715,0,1158
2024-10-14,F9,1789,MIA,DEN,1020,-4.8,-10.29900943145476,0,1744
2024-12-11,UA,2986,MSP,SEA,1530,0.7,1.4751417869953447,0,1880
2024-09-15,DL,3868,EWR,ATL,1130,-4.3,-5.3335802846838725,0,1506
2024-09-30,DL,1871,CLT,DTW,1750,-4.3,-3.643497677557794,0,1880
2023-01-21,UA,391,PHX,LAS,1210,-5.5,-1.5600927633816153,0,1820
2024-10-20,DL,3188,EWR,IAH,1335,91.8,91.50572440094007,0,1459
2024-08-23,B6,819,EWR,LAX,1235,-0.0,2.449786099925067,0,1411
2023-07-22,WN,1090,LAS,EWR,835,-3.0,-13.748347608845247,0,1464
2024-02-21,UA,1909,EWR,DFW,830,20.1,23.093490814477732,0,2051
2024-02-20,AS,707,DFW,EWR,1110,-7.6,-3.167059473886227,0,1893
2024-03-23,F9,421,LAX,MSP,750,1.3,-5.23129533693135,0,1188
2024-05-26,NK,1748,DFW,BOS,845,1.7,-1.2885610694571825,0,2048
2023-03-26,WN,1261,IAH,SFO,1420,-4.0,-1.125200432419247,0,2492
2023-06-16,B6,595,DEN,CLT,1515,44.8,39.43900540568895,0,1796
2024-01-19,AS,3104,MSP,FLL,800,1.8,-3.1262966824617404,0,498
2024-04-12,DL,2954,CLT,DEN,1845,-3.0,1.5771514538600115,0,2092
2023-03-13,DL,1521,JFK,SEA,1830,-2.6,-2.387151068362901,0,1518
2024-06-04,F9,2007,CLT,DTW,1120,33.7,40.488109181746694,0,2485
2024-04-17,AS,1298,MIA,DEN,1335,1.3,2.7116760549899688,0,1606
2023-09-15,F9,2797,LGA,EWR,1750,6.3,1.7319052464924045,0,2414
2023-10-02,AS,922,MCO,LGA,1600,17.0,18.438898187097514,0,1445
2023-01-20,F9,319,LAX,LGA,1135,1.2,-0.48991157826473897,0,2444
2024-05-04,DL,1275,CLT,DFW,1050,-2.2,0.6115792449447648,0,250
2024-05-04,WN,2785,CLT,EWR,1530,-2.3,-6.320089918532157,0,1386
2023-11-22,AS,857,SFO,LGA,1150,5.6,7.627922676723584,0,1560
2024-06-12,AA,1675,ATL,DEN,1545,-5.4,-0.10002851135419988,0,1513
2023-03-30,WN,290,FLL,LAX,830,-4.5,-6.346873227645881,0,1559
2024-04-30,AA,1797,ORD,LGA,1530,33.3,37.23692061136125,0,1297
2024-12-08,NK,2783,DTW,MSP,1720,-5.8,-11.288304827496546,0,1117
2023-12-16,WN,2836,DEN,DTW,1850,-5.1,-8.39554985846824,0,221
2023-03-25,B6,1442,DTW,FLL,1215,-7.9,-6.083108084377849,0,1425
2024-01-22,WN,972,MIA,IAH,1450,-4.5,6.688841389233739,0,987
2023-03-28,WN,2924,MCO,BOS,1020,-5.4,-7.153080266563798,0,1050
2023-11-03,NK,786,LGA,CLT,830,0.7,0.7502379327578619,0,1193
2023-06-03,UA,832,ATL,SEA,845,1.1,-2.0178773791211055,0,273
2024-03-15,AS,272,SFO,JFK,1730,60.4,65.82293124415135,0,1470
2023-09-21,F9,2380,FLL,LAX,1335,-2.4,-1.5486985001535214,0,2524
2024-02-25,DL,3079,LAX,EWR,1135,-0.0,1.0841260512439326,0,485
2024-05-07,F9,3820,LGA,JFK,1815,1.3,5.234256167602317,0,1300
2024-09-24,DL,3404,MCO,MSP,720,83.8,90.62152558092244,0,1077
2024-02-15,AS,850,MIA,MCO,1415,-3.4,-4.3802670284451555,0,2458
2023-06-22,DL,750,MCO,LGA,1730,-3.6,-3.3703426654310844,0,1670
2023-01-04,F9,184,MCO,MIA,820,-8.5,-10.564312352523746,0,1286
